order_id,order_date,store_id,store_region,product_sku,product_category,product_name,quantity,unit_price,discount_pct,channel,updated_at
ORD-00104389,2024-10-16,127, southeast ,SKU-00010,Hand Tools,Utility Knife,6.0,9.79,0.0,Online,2024-10-27
ORD-00120732,2023-07-13,110,Northeast,SKU-00013,Lumber, 1/2 in. 4x8 Plywood Sheet ,8.0,36.09,20.0,prodesk,2023-07-22
ORD-00116843,2023-09-03,142,,SKU-00030,Paint,  PAINTER'S TAPE 1.88 IN.,7.0,6.2,6.0,in_store,2023-09-14
ORD-00102469,2024-12-03,103,South West,SKU-00037,Hardware, Wood Glue 16 oz. ,6.0,7.02,6.0,in store,2024-12-29
ORD-00126747,2024-10-15,122,South East,SKU-00048,  appliances  ,30 in. Range Hood,7.0,98.92,26.0,web,2024-10-17
ORD-00114308,2023-05-14,105,SE,SKU-00024,Electrical,Single-Pole Breaker 20A,5.0,7.11,14.0,IN-STORE,2023-05-18
ORD-00103974,2024-05-04,124,MW,SKU-00033,Flooring,Ceramic Tile 12x12 (per box),8.0,31.71,24.0,web,2024-05-11
ORD-00128830,2024-01-02,118,west,SKU-00015,Lumber,1x6 Cedar Board,8.0,10.62,3.0,instore,2024-01-11
ORD-00141706,2023-10-10,148,North East,SKU-00027,Paint,Interior Latex Paint 1 gal.,3.0,36.82,12.0,In-Store,2023-11-06
ORD-00103546,2024-01-01,104,midwest,SKU-00032,Flooring,Laminate Plank (per case),3.0,,10.0,Online,2024-01-26
ORD-00142201,2024-04-26,124,West,SKU-00045,Garden,All-Purpose Fertilizer 25 lb.,8.0,,27.0,IN-STORE,2024-05-03
ORD-00130130,2023-05-31,141,SE,SKU-00018,Plumbing ,Brass Ball Valve 3/4 in.,10.0,15.8,4.0,in_store,2023-06-23
ORD-00103487,2024-01-17,133,W,SKU-00037,Hardware,Wood Glue 16 oz.,7.0,8.23,,,2024-02-04
ORD-00113049,2024-05-07,145,west,SKU-00030,Paint,Painter's Tape 1.88 in.,3.0,6.86,2.0,in store,2024-05-07
ORD-00103006,2023-05-13,108,South East,SKU-00009, HAND TOOLS,adjustable wrench 10 in.  ,12.0,12.89,15.0,In-Store,2023-06-06
ORD-00129167,2024-04-19,143,MW,SKU-00028,PAINT  ,bonding primer 1 gal.  ,10.0,21.85,13.0,instore,2024-05-11
ORD-00120439,2024-02-10,135,southeast,SKU-00012,Lumber,2x4x8 Prime Stud,6.0,4.54,4.0,In-Store,2024-03-09
ORD-00106141,2023-12-18,133,South East,SKU-00027,Paint,Interior Latex Paint 1 gal.,8.0,40.9,29.0,,2023-12-31
ORD-00125988,2024-03-22,100,southeast,SKU-00027,Paint,  Interior Latex Paint 1 gal.,9.0,38.83,0.0,Pro Desk,2024-04-19
ORD-00121193,2023-04-02,122,North East,SKU-00029,Paint,9 in. Roller Kit  ,12.0,18.03,0.0,prodesk,2023-04-24
ORD-00134147,2024-11-01,100, southeast ,SKU-00032, Flooring,LAMINATE PLANK (PER CASE) ,12.0,35.82,2.0,Pro Desk,2024-11-14
ORD-00117733,2023-05-06,107,South East,SKU-00018,  plumbing, Brass Ball Valve 3/4 in.,5.0,14.2,18.0,in_store,2023-05-28
ORD-00106529,2024-11-28,131,Mid West,SKU-00024,Electrical,Single-Pole Breaker 20A,2.0,8.08,2.0,IN-STORE,2024-12-02
ORD-00130228,2024-02-06,131,northeast,SKU-00009,Hand Tools,Adjustable Wrench 10 in.,2.0,12.98,10.0,IN-STORE,2024-02-09
ORD-00122223,2024-05-09,122, southeast ,SKU-00021,plumbing,Pipe Wrench 14 in.,3.0,,13.0,online,2024-05-10
ORD-00121029,2023-12-21,106,Southeast,SKU-00013,LUMBER,1/2 in. 4x8 Plywood Sheet,6.0,38.25,0.0,in_store,2024-01-10
ORD-00108609,2024-11-27,132,Midwest,SKU-00037,Hardware,Wood Glue 16 oz.,3.0,7.45,,in store,2024-12-15
ORD-00137987,2024-11-30,148,NE,SKU-00010,Hand Tools  , Utility Knife ,4.0,10.18,6.0,online,2024-12-22
ORD-00116844,2023-09-04,122,SE,SKU-00032,Flooring,Laminate Plank (per case),8.0,41.02,0.0,,2023-10-02
ORD-00116928,2024-10-08,117, southeast ,SKU-00021,Plumbing,Pipe Wrench 14 in.,11.0,33.17,3.0,In-Store,2024-10-11
ORD-00127803,2023-09-09,118,Midwest,SKU-00026,Electrical,Wire Connectors (100-ct),3.0,10.24,3.0,instore,2023-09-10
ORD-00116017,2024-05-17,103,South East,SKU-00012,Lumber, 2x4x8 Prime Stud,7.0,4.06,2.0,instore,2024-06-14
ORD-00113435,2023-06-09,145,northeast,SKU-00033,Flooring,Ceramic Tile 12x12 (per box),5.0,29.95,20.0,In-Store,2023-06-13
ORD-00129113,2023-09-04,144,Midwest,SKU-00034,flooring ,Luxury Vinyl Plank (per case) ,,50.74,17.0,in store,2023-09-13
ORD-00142039,2023-09-30,124,southeast,SKU-00024,Electrical,  Single-Pole Breaker 20A  ,,6.53,1.0,pro_desk,2023-10-19
ORD-00130548,2024-03-17,100,North East,SKU-00035, FLOORING,Foam Underlayment Roll,5.0,22.01,1.0,in store,2024-04-10
ORD-00116147,2024-04-28,127,southwest,SKU-00014,  lumber, 7/16 in. osb board,9.0,21.23,,prodesk,2024-04-28
ORD-00118917,2023-01-31,118,SE,SKU-00046,appliances, 40 gal. Electric Water Heater  ,6.0,478.56,3.0,IN-STORE,2023-02-08
ORD-00114562,2023-07-16,103,northeast,SKU-00011,Hand Tools,Locking Pliers 7 in.,4.0,13.08,7.0,web,2023-08-01
ORD-00107389,2023-04-04,121,midwest,SKU-00032,Flooring,Laminate Plank (per case),5.0,46.52,19.0,IN-STORE,2023-04-12
ORD-00130086,2023-01-06,110,South West,SKU-00006,Hand Tools, 16 OZ. CLAW HAMMER ,9.0,12.23,0.0,pro desk,2023-01-11
ORD-00121680,2023-02-20,115,Mid West,SKU-00024,Electrical  ,Single-Pole Breaker 20A,9.0,6.48,3.0,instore,2023-03-03
ORD-00144915,2024-10-31,110,W,SKU-00031, Paint ,Angled Brush Set (3-pc),2.0,13.73,12.0,online,2024-11-12
ORD-00127209,2023-11-22,109,North East,SKU-00043,  Garden,50 ft. Garden Hose,4.0,28.01,18.0,instore,2023-11-27
ORD-00112154,2024-06-14,106,west,SKU-00024,Electrical,Single-Pole Breaker 20A,11.0,6.42,15.0,web,2024-07-20
ORD-00128956,2023-04-15,126,southeast,SKU-00040,Hardware,Cabinet Knobs (10-pk),5.0,18.3,,IN-STORE,2023-04-28
ORD-00120073,2024-03-02,145,southeast,SKU-00017,PLUMBING ,1/2 in. PVC Pipe 10 ft.,12.0,5.27,11.0,Pro-Desk,2024-03-12
ORD-00103377,2023-01-22,136,South East,SKU-00026, ELECTRICAL,  WIRE CONNECTORS (100-CT) ,7.0,10.01,3.0,ONLINE,2023-02-17
ORD-00133504,2024-04-17,144,Midwest,SKU-00036,Hardware  ,Deck Screws 5 lb. ,3.0,34.62,14.0,Pro-Desk,2024-05-02
ORD-00122034,2024-11-12,143,Southeast,SKU-00045,  GARDEN, ALL-PURPOSE FERTILIZER 25 LB. ,5.0,24.0,4.0,in store,2024-11-30
ORD-00124958,2024-03-17,130,Mid West,SKU-00005,Power Tools,  COMPACT RECIPROCATING SAW ,9.0,118.63,2.0,In-Store,2024-03-25
ORD-00117672,2023-12-20,123,west,SKU-00023,Electrical, Duplex Outlet (10-pk),10.0,8.11,23.0,IN-STORE,2024-01-10
ORD-00142344,2024-11-28,122,midwest,SKU-00026,electrical, Wire Connectors (100-ct)  ,7.0,7.96,1.0,IN-STORE,2024-12-16
,2023-07-26,131,southeast,SKU-00029, Paint,9 in. Roller Kit,3.0,16.92,12.0,in store,2023-08-15
ORD-00138092,2024-09-19,110,NE,SKU-00039,Hardware,Drywall Anchors (50-ct),8.0,7.02,24.0,In-Store,2024-10-10
ORD-00132726,2023-12-21,112,midwest,SKU-00017, PLUMBING ,  1/2 in. PVC Pipe 10 ft.,4.0,5.12,6.0,In-Store,2023-12-31
ORD-00142825,2023-12-16,120,NE,SKU-00023, Electrical  ,Duplex Outlet (10-pk),12.0,8.6,14.0,in_store,2023-12-23
ORD-00140453,2023-03-16,116, southeast ,SKU-00046,Appliances, 40 GAL. ELECTRIC WATER HEATER  ,,460.03,0.0,in store,2023-04-09
ORD-00112249,2024-07-09,122,SE,SKU-00019,  PLUMBING ,  SINGLE-HANDLE KITCHEN FAUCET,6.0,91.9,22.0,online,2024-07-31
ORD-00137540,2024-09-08,145,Midwest,SKU-00047,Appliances,52 in. Ceiling Fan,11.0,110.82,1.0,In-Store,2024-09-10
ORD-00119004,2024-08-24,117,Mid West,SKU-00020,Plumbing,P-Trap Kit,11.0,7.82,1.0,web,2024-09-17
ORD-00131415,2023-10-26,122,South East,SKU-00001, POWER TOOLS ,  7-1/4 IN. CIRCULAR SAW ,10.0,123.26,16.0,IN-STORE,2023-11-24
ORD-00139299,2024-09-24,121,Southeast,SKU-00003,power tools ,4-1/2 in. Angle Grinder,11.0,58.12,15.0,ONLINE,2024-10-04
ORD-00101444,2023-09-25,101,SW,SKU-00033, FLOORING , Ceramic Tile 12x12 (per box)  ,11.0,29.03,24.0,in_store,2023-09-26
ORD-00108714,2023-05-17,145,SW,SKU-00045,  garden  ,All-Purpose Fertilizer 25 lb.,,20.65,28.0,instore,2023-06-01
ORD-00130432,2024-05-20,109,South West,SKU-00024,Electrical,SINGLE-POLE BREAKER 20A,5.0,8.08,1.0,prodesk,2024-05-26
ORD-00113030,2023-03-07,124,South West,SKU-00045,Garden,All-Purpose Fertilizer 25 lb.,1.0,20.49,17.0,online,2023-03-16
ORD-00133189,2024-12-09,143,SE,SKU-00019,PLUMBING ,Single-Handle Kitchen Faucet,10.0,,1.0,pro_desk,2024-12-31
ORD-00137499,2023-04-23,123,North East,SKU-00041,  GARDEN ,  Potting Soil 2 cu. ft.  ,9.0,13.81,25.0,web,2023-05-22
ORD-00101260,2023-11-29,108,Midwest,SKU-00005,Power Tools ,Compact Reciprocating Saw ,1.0,109.79,29.0,IN-STORE,2023-12-16
ORD-00103127,2024-12-15,133,NE,SKU-00001,  Power Tools  ,  7-1/4 IN. CIRCULAR SAW  ,9.0,112.48,14.0,IN-STORE,2025-01-01
ORD-00107639,2023-09-09,116,NE,SKU-00026, Electrical,Wire Connectors (100-ct),5.0,10.21,4.0,in store,2023-09-29
ORD-00108759,2023-09-20,109, southeast ,SKU-00023,Electrical,Duplex Outlet (10-pk),9.0,8.43,1.0,web,2023-10-07
ORD-00141440,2023-05-27,111,,SKU-00024,ELECTRICAL,Single-Pole Breaker 20A,8.0,6.42,17.0,IN-STORE,2023-05-27
ORD-00101703,2023-04-20,110,northeast,SKU-00034,Flooring,LUXURY VINYL PLANK (PER CASE) ,5.0,58.45,10.0,in store,2023-05-17
ORD-00110149,2023-08-09,116,Southeast,SKU-00040,Hardware,Cabinet Knobs (10-pk),9.0,20.28,20.0,IN-STORE,2023-08-15
ORD-00117201,2024-09-09,121,,SKU-00032,Flooring,Laminate Plank (per case),10.0,42.82,2.0,pro desk,2024-10-02
ORD-00116042,2024-04-13,144,Southeast,SKU-00016,  Lumber  ,  PRESSURE-TREATED 4X4X8,1.0,13.82,3.0,pro_desk,2024-04-26
ORD-00115281,2023-09-08,114,W,SKU-00025,Electrical  ,  LED A19 Bulb (4-pk) ,10.0,10.72,27.0,IN-STORE,2023-09-29
ORD-00128404,2023-07-15,148,MW,SKU-00022,  ELECTRICAL,12/2 Romex 50 ft.,8.0,67.12,1.0,instore,2023-08-23
ORD-00119919,2023-12-22,127, southeast ,SKU-00049,Appliances,1.6 cu. ft. Microwave,12.0,131.48,27.0,in_store,2024-01-01
ORD-00114434,2024-09-08,112,,SKU-00045,Garden,All-Purpose Fertilizer 25 lb.,12.0,23.81,17.0,instore,2024-09-16
ORD-00115288,2023-06-23,149,southeast,SKU-00002,Power Tools  ,Impact Driver Kit,2.0,150.43,19.0,in store,2023-07-21
ORD-00105624,2023-08-21,141, southeast ,SKU-00045,Garden,All-Purpose Fertilizer 25 lb.,12.0,19.59,4.0,IN-STORE,2023-09-09
ORD-00104287,2023-07-10,110,west,SKU-00044,Garden, Bypass Pruning Shears ,7.0,18.02,24.0,in_store,2023-08-01
ORD-00122405,2023-04-01,128,southeast,SKU-00034, flooring , luxury vinyl plank (per case)  ,8.0,66.15,3.0,instore,2023-04-12
ORD-00129551,2023-06-09,103,Southeast,SKU-00005,  POWER TOOLS  ,Compact Reciprocating Saw,11.0,119.69,27.0,pro_desk,2023-06-25
ORD-00134780,2024-05-03,136,,SKU-00038,Hardware,Cabinet Hinges (10-pk)  ,6.0,16.63,10.0,in store,2024-05-18
ORD-00123126,2024-03-25,113,Southeast,SKU-00007,HAND TOOLS ,  25 ft. Tape Measure,11.0,19.83,,instore,2024-04-06
ORD-00118882,2024-08-01,122,southwest,SKU-00043, Garden , 50 ft. Garden Hose  ,9.0,28.82,7.0,in_store,2024-08-24
ORD-00107895,2023-09-06,133,Midwest,SKU-00019,  PLUMBING ,Single-Handle Kitchen Faucet,5.0,82.01,17.0,in store,2023-09-25
ORD-00110845,2023-07-28,106,MW,SKU-00029,  Paint,9 in. Roller Kit,12.0,16.94,24.0,In-Store,2023-08-04
ORD-00137299,2023-02-17,133,southeast,SKU-00039,Hardware,  DRYWALL ANCHORS (50-CT) ,6.0,6.08,20.0,in_store,2023-03-17
ORD-00137665,2024-10-29,132,North East,SKU-00039,Hardware,Drywall Anchors (50-ct),6.0,7.41,,IN-STORE,2024-11-18
ORD-00138599,2024-12-22,131,West,SKU-00023,Electrical,Duplex Outlet (10-pk),6.0,7.62,10.0,in_store,2025-01-01
ORD-00131336,2023-11-30,112,midwest,SKU-00047,appliances ,52 in. Ceiling Fan  ,10.0,118.11,0.0,IN-STORE,2023-12-12
ORD-00127390,2024-01-08,149,southeast,SKU-00018,Plumbing,Brass Ball Valve 3/4 in.,1.0,12.37,21.0,IN-STORE,2024-02-14
ORD-00121364,2023-09-07,149,North East,SKU-00008,  Hand Tools  ,Screwdriver Set (10-pc),4.0,24.67,2.0,instore,2023-09-30
,2023-06-10,122,west,SKU-00018, PLUMBING  ,  Brass Ball Valve 3/4 in.,3.0,,4.0,In-Store,2023-06-10
ORD-00132644,2024-12-09,139,Southwest,SKU-00040,HARDWARE  ,Cabinet Knobs (10-pk),1.0,19.69,,IN-STORE,2024-12-20
ORD-00111360,2024-02-27,109,West,SKU-00041, garden,Potting Soil 2 cu. ft.,2.0,13.36,6.0,Pro Desk,2024-03-17
ORD-00132173,2024-03-02,117,Southwest,SKU-00022,  ELECTRICAL ,12/2 ROMEX 50 FT.,9.0,66.89,24.0,In-Store,2024-03-30
ORD-00118650,2024-06-19,140,South East,SKU-00040,Hardware,CABINET KNOBS (10-PK)  ,10.0,22.2,20.0,,2024-07-17
ORD-00129547,2023-12-30,127,MW,SKU-00024,Electrical,Single-Pole Breaker 20A,5.0,5.63,23.0,,2024-01-22
ORD-00117594,2024-05-04,106,Northeast,SKU-00012,  lumber ,2x4x8 Prime Stud,7.0,4.44,2.0,in_store,2024-05-04
ORD-00110978,2024-07-01,136,southeast,SKU-00031, paint ,Angled Brush Set (3-pc),5.0,13.52,21.0,Online,2024-07-02
ORD-00114276,2024-03-10,121,South West,SKU-00025, Electrical,LED A19 Bulb (4-pk),5.0,11.79,13.0,prodesk,2024-03-13
ORD-00137870,2024-05-21,138,South East,SKU-00038,  HARDWARE,Cabinet Hinges (10-pk),6.0,18.02,9.0,online,2024-06-04
ORD-00102434,2023-08-24,149,southeast,SKU-00031,Paint,Angled Brush Set (3-pc),3.0,,22.0,instore,2023-09-19
ORD-00112775,2023-11-12,114,,SKU-00000,Power Tools,20V Cordless Drill/Driver,7.0,106.23,23.0,online,2023-11-30
ORD-00111946,2024-10-30,120,midwest,SKU-00008,  hand tools,  screwdriver set (10-pc),1.0,28.15,10.0,Pro Desk,2024-11-10
ORD-00128692,2024-08-05,138,midwest,SKU-00013,Lumber,1/2 in. 4x8 Plywood Sheet,11.0,,27.0,in_store,2024-08-25
ORD-00135261,2023-03-19,109,west,SKU-00034, Flooring, LUXURY VINYL PLANK (PER CASE),10.0,59.91,3.0,In-Store,2023-03-24
ORD-00128531,2023-08-29,111,W,SKU-00005, Power Tools,Compact Reciprocating Saw,6.0,112.42,25.0,Pro-Desk,2023-09-14
ORD-00140392,2024-05-05,100,MW,SKU-00032, FLOORING  ,Laminate Plank (per case),6.0,46.57,4.0,ONLINE,2024-05-23
ORD-00102985,2024-03-08,126,southeast,SKU-00036, Hardware ,deck screws 5 lb.  ,4.0,34.88,27.0,Online,2024-03-28
ORD-00104024,2023-08-08,116,North East,SKU-00045,Garden,  all-purpose fertilizer 25 lb.,7.0,20.87,0.0,in_store,2023-08-31
ORD-00106084,2023-08-16,143,West,SKU-00027,Paint ,Interior Latex Paint 1 gal.,1.0,32.69,2.0,ONLINE,2023-08-19
ORD-00140346,2024-06-18,113,Northeast,SKU-00011, HAND TOOLS ,Locking Pliers 7 in.,8.0,12.68,2.0,instore,2024-07-04
ORD-00112037,2024-06-17,121,west,SKU-00000,  Power Tools,  20V Cordless Drill/Driver  ,12.0,88.52,19.0,pro desk,2024-06-28
ORD-00102849,2024-08-23,125,southeast,SKU-00018,Plumbing,Brass Ball Valve 3/4 in.  ,3.0,12.88,18.0,web,2024-08-31
ORD-00112693,2023-05-22,104,midwest,SKU-00009, Hand Tools,  Adjustable Wrench 10 in.,4.0,12.47,1.0,In-Store,2023-06-03
ORD-00116969,2023-09-16,138,MW,SKU-00033,  Flooring  ,Ceramic Tile 12x12 (per box),5.0,31.26,24.0,In-Store,2023-09-22
ORD-00138795,2023-07-09,148,,SKU-00045, GARDEN,  All-Purpose Fertilizer 25 lb.,6.0,20.25,9.0,Online,2023-07-10
ORD-00122742,2023-09-14,125,W,SKU-00004,  POWER TOOLS  , RANDOM ORBITAL SANDER  ,7.0,67.28,27.0,in_store,2023-10-12
ORD-00141499,2024-08-17,132, southeast ,SKU-00042,Garden,Hardwood Mulch 2 cu. ft.,,4.57,26.0,In-Store,2024-08-29
ORD-00107687,2024-12-12,118,South East,SKU-00034,  Flooring ,Luxury Vinyl Plank (per case),,55.32,8.0,online,2024-12-23
ORD-00131936,2023-08-13,106,Southwest,SKU-00028,Paint,Bonding Primer 1 gal.,,23.05,3.0,in_store,2023-08-21
ORD-00143949,2024-02-24,138,SE,SKU-00022,Electrical,12/2 Romex 50 ft.,6.0,59.39,21.0,,2024-03-22
ORD-00134552,2024-11-02,108,west,SKU-00018,Plumbing,BRASS BALL VALVE 3/4 IN.,12.0,15.16,3.0,instore,2024-11-13
ORD-00109858,2023-03-30,129,MW,SKU-00003,  Power Tools  ,4-1/2 in. Angle Grinder,2.0,60.51,17.0,instore,2023-04-20
ORD-00117850,2024-12-02,108,West,SKU-00008,  Hand Tools  ,Screwdriver Set (10-pc),2.0,23.02,1.0,,2024-12-22
ORD-00136181,2024-08-18,101,North East,SKU-00023, Electrical  ,Duplex Outlet (10-pk),3.0,,3.0,prodesk,2024-09-12
ORD-00124547,2023-04-23,116,southwest,SKU-00027, Paint  ,Interior Latex Paint 1 gal.,11.0,29.31,3.0,in_store,2023-05-17
ORD-00120194,2023-10-31,105,southeast,SKU-00038,Hardware,Cabinet Hinges (10-pk) ,9.0,15.83,26.0,in store,2023-11-13
ORD-00124568,2023-03-02,113,W,SKU-00012,Lumber,2x4x8 Prime Stud,5.0,4.36,3.0,Online,2023-03-21
ORD-00118659,2024-06-24,139,NE,SKU-00026, ELECTRICAL ,  Wire Connectors (100-ct)  ,8.0,10.22,7.0,pro_desk,2024-07-21
ORD-00143678,2024-11-02,107,West,SKU-00027,Paint, INTERIOR LATEX PAINT 1 GAL.,10.0,37.07,3.0,Online,2024-11-25
ORD-00125155,2024-02-11,133,MW,SKU-00026,  electrical , Wire Connectors (100-ct) ,9.0,9.79,5.0,ONLINE,2024-02-27
ORD-00129545,2023-03-31,106,W,SKU-00049,appliances ,1.6 cu. ft. Microwave,5.0,132.66,14.0,in store,2023-04-14
ORD-00101293,2024-07-22,101,South East,SKU-00023, ELECTRICAL,  duplex outlet (10-pk) ,3.0,9.46,6.0,pro desk,2024-07-23
ORD-00123644,2023-08-20,135,Northeast,SKU-00037,Hardware ,Wood Glue 16 oz.,10.0,7.78,29.0,web,2023-09-17
ORD-00109544,2024-01-05,117,west,SKU-00020,plumbing,P-Trap Kit,,7.17,1.0,in store,2024-01-24
ORD-00132171,2023-06-14,141,Southeast,SKU-00030,Paint,Painter's Tape 1.88 in.,2.0,7.23,16.0,Online,2023-06-20
ORD-00134208,2023-12-21,139,west,SKU-00024,ELECTRICAL ,Single-Pole Breaker 20A,7.0,6.8,3.0,In-Store,2023-12-24
ORD-00100204,2024-06-10,121,midwest,SKU-00044,Garden,  BYPASS PRUNING SHEARS  ,7.0,16.82,1.0,in store,2024-06-15
ORD-00110077,2024-06-03,127,Mid West,SKU-00014,Lumber,  7/16 in. OSB Board ,9.0,23.33,29.0,instore,2024-06-07
ORD-00143138,2024-09-17,112,Midwest,SKU-00049, Appliances,1.6 cu. ft. Microwave,8.0,137.12,3.0,IN-STORE,2024-09-20
ORD-00135065,2023-10-30,107,Mid West,SKU-00004,Power Tools,Random Orbital Sander,7.0,66.98,4.0,,2023-11-11
ORD-00137376,2024-07-25,130,SE,SKU-00023, Electrical ,Duplex Outlet (10-pk),6.0,8.41,2.0,Pro Desk,2024-07-26
ORD-00106035,2024-02-24,104,W,SKU-00027,Paint,Interior Latex Paint 1 gal.,11.0,34.12,19.0,IN-STORE,2024-03-08
ORD-00108042,2024-05-09,147,northeast,SKU-00010,Hand Tools,utility knife ,2.0,8.97,11.0,In-Store,2024-05-17
ORD-00120733,2023-01-22,129,southeast,SKU-00045,Garden, All-Purpose Fertilizer 25 lb. ,10.0,20.52,4.0,,2023-02-12
ORD-00117293,2024-07-07,100,northeast,SKU-00020,PLUMBING ,P-Trap Kit,7.0,8.17,8.0,Pro-Desk,2024-07-31
ORD-00119823,2024-08-20,122,North East,SKU-00006,Hand Tools,16 oz. Claw Hammer,3.0,14.98,3.0,ONLINE,2024-09-18
ORD-00135645,2024-12-04,122,South West,SKU-00024, Electrical,Single-Pole Breaker 20A,3.0,5.57,4.0,in store,2024-12-05
ORD-00125232,2023-10-28,131, southeast ,SKU-00041,Garden,  Potting Soil 2 cu. ft. ,9.0,11.93,3.0,instore,2023-11-05
ORD-00118009,2023-07-23,148,Northeast,SKU-00035,  Flooring ,Foam Underlayment Roll,3.0,22.89,7.0,instore,2023-08-01
ORD-00101284,2023-04-01,135,west,SKU-00018,Plumbing,Brass Ball Valve 3/4 in.,11.0,,17.0,web,2023-04-19
ORD-00118131,2023-11-03,143,South East,SKU-00009,Hand Tools,Adjustable Wrench 10 in.,5.0,10.79,7.0,in store,2023-11-12
ORD-00110893,2024-07-01,131,midwest,SKU-00026,Electrical,WIRE CONNECTORS (100-CT)  ,7.0,9.67,9.0,instore,2024-07-04
ORD-00138424,2023-01-03,117,SE,SKU-00029,PAINT ,9 IN. ROLLER KIT  ,8.0,15.6,12.0,instore,2023-01-17
ORD-00100347,2023-03-16,131,southeast,SKU-00001,  POWER TOOLS ,7-1/4 in. Circular Saw,,124.38,22.0,Online,2023-03-27
ORD-00128350,2023-01-10,104,MW,SKU-00032, FLOORING,laminate plank (per case),4.0,39.52,5.0,IN-STORE,2023-02-07
ORD-00104200,2024-04-19,136,Southwest,SKU-00037,Hardware,  Wood Glue 16 oz.  ,4.0,6.73,23.0,in store,2024-05-13
ORD-00136335,2023-11-20,112,Mid West,SKU-00008,  Hand Tools  ,  Screwdriver Set (10-pc) ,10.0,25.33,1.0,in_store,2023-12-10
ORD-00105578,2023-04-28,108,Mid West,SKU-00018, Plumbing ,Brass Ball Valve 3/4 in.,6.0,,5.0,in store,2023-05-12
ORD-00114579,2024-05-19,147,North East,SKU-00044,  garden , BYPASS PRUNING SHEARS ,8.0,17.24,6.0,in_store,2024-05-24
ORD-00102630,2024-05-13,130,southeast,SKU-00029,Paint,9 in. Roller Kit  ,3.0,14.85,10.0,In-Store,2024-05-31
ORD-00139576,2023-04-04,109,South East,SKU-00009,Hand Tools  ,Adjustable Wrench 10 in.,4.0,13.06,15.0,In-Store,2023-04-28
ORD-00116275,2023-02-01,110,Mid West,SKU-00010,Hand Tools  , Utility Knife  ,7.0,8.52,2.0,in store,2023-03-01
ORD-00131340,2023-06-16,106,Southeast,SKU-00025,Electrical,LED A19 BULB (4-PK) ,2.0,12.36,6.0,Online,2023-06-17
ORD-00100239,2023-01-14,110,W,SKU-00012,  Lumber  , 2X4X8 PRIME STUD,7.0,4.45,19.0,instore,2023-01-27
ORD-00129756,2024-04-06,116,northeast,SKU-00036,Hardware,Deck Screws 5 lb.,2.0,37.14,24.0,in store,2024-04-28
ORD-00140685,2024-01-04,144,northeast,SKU-00004,POWER TOOLS,  Random Orbital Sander,2.0,61.55,7.0,ONLINE,2024-01-22
ORD-00138788,2023-04-12,114,West,SKU-00025,Electrical, LED A19 Bulb (4-pk)  ,12.0,12.39,200.0,web,2023-04-30
ORD-00125068,2024-02-20,141,West,SKU-00044,garden,Bypass Pruning Shears,5.0,16.88,,In-Store,2024-03-09
ORD-00108594,2023-10-23,111,SW,SKU-00004,  Power Tools  ,Random Orbital Sander,12.0,65.77,,in store,2023-11-05
ORD-00122740,2024-03-24,101,southeast,SKU-00049,Appliances,  1.6 cu. ft. Microwave  ,11.0,134.87,22.0,In-Store,2024-03-27
ORD-00127631,2023-01-28,102,W,SKU-00046,Appliances,40 gal. Electric Water Heater,3.0,484.4,9.0,pro_desk,2023-02-15
ORD-00115308,2024-04-18,125,South East,SKU-00047,Appliances,52 in. Ceiling Fan,2.0,,20.0,IN-STORE,2024-05-14
ORD-00138995,2024-02-10,101,West,SKU-00023,  electrical ,Duplex Outlet (10-pk),4.0,9.04,28.0,IN-STORE,2024-02-27
ORD-00113242,2024-04-25,103,NE,SKU-00010,Hand Tools, Utility Knife  ,11.0,7.71,11.0,web,2024-05-19
ORD-00101536,2024-02-23,101,northeast,SKU-00017,Plumbing,1/2 in. PVC Pipe 10 ft.  ,11.0,5.44,9.0,in store,2024-03-04
ORD-00128792,2024-06-27,124,South East,SKU-00024,Electrical,Single-Pole Breaker 20A,2.0,6.5,23.0,instore,2024-07-25
ORD-00125945,2024-08-13,141,Southwest,SKU-00031, paint,  Angled Brush Set (3-pc)  ,10.0,12.35,4.0,in_store,2024-08-19
ORD-00106960,2023-09-20,129,North East,SKU-00047,  appliances, 52 in. ceiling fan,12.0,120.32,19.0,in store,2023-10-09
ORD-00115758,2023-10-06,116,Southeast,SKU-00025,Electrical,LED A19 Bulb (4-pk),9.0,10.16,2.0,In-Store,2023-10-10
ORD-00135336,2023-05-05,110,Mid West,SKU-00010, HAND TOOLS,Utility Knife,10.0,8.79,23.0,Pro-Desk,2023-05-08
ORD-00138979,2023-03-12,103,southeast,SKU-00024, Electrical,  single-pole breaker 20a  ,5.0,6.19,12.0,In-Store,2023-03-18
ORD-00121387,2024-06-08,139,W,SKU-00031,  PAINT,Angled Brush Set (3-pc)  ,11.0,14.35,,Pro-Desk,2024-06-16
ORD-00134776,2023-11-06,102,west,SKU-00002,Power Tools  ,  IMPACT DRIVER KIT  ,12.0,140.33,20.0,online,2023-12-05
ORD-00117578,2023-06-12,139,NE,SKU-00019,Plumbing,Single-Handle Kitchen Faucet,,92.25,17.0,ONLINE,2023-07-03
ORD-00132293,2024-10-15,123,SW,SKU-00048,Appliances,30 in. Range Hood  ,5.0,92.81,1.0,online,2024-10-26
ORD-00124814,2023-08-20,142,SE,SKU-00035, FLOORING,Foam Underlayment Roll,6.0,21.68,1.0,ONLINE,2023-08-31
